filepath,prediction,label
nopathgiven,41,89,0.0
nopathgiven,98,35,0.0
nopathgiven,81,13,0.0
nopathgiven,42,42,0.0
nopathgiven,60,60,0.0
nopathgiven,69,69,0.0
nopathgiven,12,12,0.0
nopathgiven,89,89,0.0
nopathgiven,50,50,0.0
nopathgiven,24,24,0.0
nopathgiven,49,49,0.0
nopathgiven,12,12,0.0
nopathgiven,71,71,0.0
nopathgiven,25,25,0.0
nopathgiven,71,71,0.0
nopathgiven,11,46,0.0
nopathgiven,14,14,0.0
nopathgiven,88,88,0.0
nopathgiven,44,64,0.0
nopathgiven,37,13,0.0
nopathgiven,25,25,0.0
nopathgiven,11,11,0.0
nopathgiven,44,44,0.0
nopathgiven,17,17,0.0
nopathgiven,14,18,0.0
nopathgiven,74,74,0.0
nopathgiven,75,75,0.0
nopathgiven,18,14,0.0
nopathgiven,63,42,0.0
nopathgiven,83,83,0.0
nopathgiven,60,60,0.0
nopathgiven,30,30,0.0
nopathgiven,57,57,0.0
nopathgiven,84,94,0.0
nopathgiven,48,48,0.0
nopathgiven,75,75,0.0
nopathgiven,4,15,0.0
nopathgiven,51,51,0.0
nopathgiven,93,93,0.0
nopathgiven,93,93,0.0
nopathgiven,41,41,0.0
nopathgiven,52,52,0.0
nopathgiven,52,52,0.0
nopathgiven,12,12,0.0
nopathgiven,64,64,0.0
nopathgiven,87,87,0.0
nopathgiven,99,99,0.0
nopathgiven,86,86,0.0
nopathgiven,5,5,0.0
nopathgiven,42,42,0.0
nopathgiven,60,71,0.0
nopathgiven,36,64,0.0
nopathgiven,99,99,0.0
nopathgiven,59,49,0.0
nopathgiven,22,22,0.0
nopathgiven,47,52,0.0
nopathgiven,96,59,0.0
nopathgiven,5,5,0.0
nopathgiven,60,60,0.0
nopathgiven,71,71,0.0
nopathgiven,72,72,0.0
nopathgiven,74,74,0.0
nopathgiven,19,19,0.0
nopathgiven,56,56,0.0
nopathgiven,24,24,0.0
nopathgiven,72,30,0.0
nopathgiven,76,76,0.0
nopathgiven,15,15,0.0
nopathgiven,39,39,0.0
nopathgiven,16,16,0.0
nopathgiven,21,21,0.0
nopathgiven,88,15,0.0
nopathgiven,38,38,0.0
nopathgiven,72,30,0.0
nopathgiven,55,55,0.0
nopathgiven,2,98,0.0
nopathgiven,25,25,0.0
nopathgiven,32,40,0.0
nopathgiven,82,82,0.0
nopathgiven,3,3,0.0
nopathgiven,57,67,0.0
nopathgiven,52,47,0.0
nopathgiven,71,71,0.0
nopathgiven,47,52,0.0
nopathgiven,47,47,0.0
nopathgiven,60,60,0.0
nopathgiven,55,55,0.0
nopathgiven,16,16,0.0
nopathgiven,61,61,0.0
nopathgiven,36,36,0.0
nopathgiven,90,90,0.0
nopathgiven,72,32,0.0
nopathgiven,21,21,0.0
nopathgiven,73,30,0.0
nopathgiven,99,78,0.0
nopathgiven,43,43,0.0
nopathgiven,13,81,0.0
nopathgiven,88,88,0.0
nopathgiven,49,49,0.0
nopathgiven,96,96,0.0
nopathgiven,53,10,0.0
nopathgiven,73,95,0.0
nopathgiven,96,33,0.0
nopathgiven,15,15,0.0
nopathgiven,85,85,0.0
nopathgiven,89,89,0.0
nopathgiven,79,79,0.0
nopathgiven,45,26,0.0
nopathgiven,44,18,0.0
nopathgiven,97,97,0.0
nopathgiven,14,14,0.0
nopathgiven,38,15,0.0
nopathgiven,16,16,0.0
nopathgiven,75,75,0.0
nopathgiven,14,6,0.0
nopathgiven,92,92,0.0
nopathgiven,88,88,0.0
nopathgiven,64,64,0.0
nopathgiven,82,54,0.0
nopathgiven,71,71,0.0
nopathgiven,6,6,0.0
nopathgiven,47,96,0.0
nopathgiven,8,8,0.0
nopathgiven,67,67,0.0
nopathgiven,0,0,0.0
nopathgiven,29,78,0.0
nopathgiven,92,92,0.0
nopathgiven,57,57,0.0
nopathgiven,66,66,0.0
nopathgiven,48,48,0.0
nopathgiven,45,67,0.0
nopathgiven,60,60,0.0
nopathgiven,89,89,0.0
nopathgiven,16,16,0.0
nopathgiven,42,42,0.0
nopathgiven,58,58,0.0
nopathgiven,61,61,0.0
nopathgiven,22,22,0.0
nopathgiven,75,75,0.0
nopathgiven,37,37,0.0
nopathgiven,35,3,0.0
nopathgiven,68,60,0.0
nopathgiven,28,9,0.0
nopathgiven,27,27,0.0
nopathgiven,83,83,0.0
nopathgiven,89,89,0.0
nopathgiven,42,42,0.0
nopathgiven,88,88,0.0
nopathgiven,44,44,0.0
nopathgiven,2,2,0.0
nopathgiven,62,62,0.0
nopathgiven,94,94,0.0
nopathgiven,4,32,0.0
nopathgiven,95,95,0.0
nopathgiven,66,66,0.0
nopathgiven,8,8,0.0
nopathgiven,87,40,0.0
nopathgiven,44,44,0.0
nopathgiven,45,45,0.0
nopathgiven,26,26,0.0
nopathgiven,48,48,0.0
nopathgiven,87,87,0.0
nopathgiven,59,59,0.0
nopathgiven,46,35,0.0
nopathgiven,61,61,0.0
nopathgiven,64,64,0.0
nopathgiven,43,43,0.0
nopathgiven,25,25,0.0
nopathgiven,48,48,0.0
nopathgiven,45,45,0.0
nopathgiven,36,36,0.0
nopathgiven,29,29,0.0
nopathgiven,51,51,0.0
nopathgiven,76,76,0.0
nopathgiven,74,74,0.0
nopathgiven,61,61,0.0
nopathgiven,56,56,0.0
nopathgiven,25,55,0.0
nopathgiven,44,44,0.0
nopathgiven,50,50,0.0
nopathgiven,8,8,0.0
nopathgiven,27,27,0.0
nopathgiven,55,22,0.0
nopathgiven,10,61,0.0
nopathgiven,77,77,0.0
nopathgiven,85,85,0.0
nopathgiven,95,95,0.0
nopathgiven,78,78,0.0
nopathgiven,0,0,0.0
nopathgiven,80,80,0.0
nopathgiven,45,26,0.0
nopathgiven,33,33,0.0
nopathgiven,49,49,0.0
nopathgiven,40,51,0.0
nopathgiven,36,36,0.0
nopathgiven,11,98,0.0
nopathgiven,39,39,0.0
nopathgiven,76,76,0.0
nopathgiven,95,95,0.0
nopathgiven,55,31,0.0
nopathgiven,54,45,0.0
nopathgiven,65,27,0.0
nopathgiven,60,60,0.0
nopathgiven,3,3,0.0
nopathgiven,51,51,0.0
nopathgiven,94,94,0.0
nopathgiven,67,67,0.0
nopathgiven,6,6,0.0
nopathgiven,62,62,0.0
nopathgiven,98,98,0.0
nopathgiven,10,28,0.0
nopathgiven,26,26,0.0
nopathgiven,61,61,0.0
nopathgiven,29,29,0.0
nopathgiven,64,64,0.0
nopathgiven,95,95,0.0
nopathgiven,63,4,0.0
nopathgiven,42,42,0.0
nopathgiven,90,17,0.0
nopathgiven,8,99,0.0
nopathgiven,76,30,0.0
nopathgiven,86,86,0.0
nopathgiven,83,83,0.0
nopathgiven,78,78,0.0
nopathgiven,10,25,0.0
nopathgiven,36,50,0.0
nopathgiven,97,97,0.0
nopathgiven,99,67,0.0
nopathgiven,52,52,0.0
nopathgiven,28,28,0.0
nopathgiven,45,44,0.0
nopathgiven,28,28,0.0
nopathgiven,22,22,0.0
nopathgiven,20,5,0.0
nopathgiven,11,35,0.0
nopathgiven,12,37,0.0
nopathgiven,87,66,0.0
nopathgiven,88,88,0.0
nopathgiven,30,95,0.0
nopathgiven,1,1,0.0
nopathgiven,77,57,0.0
nopathgiven,12,12,0.0
nopathgiven,78,44,0.0
nopathgiven,97,97,0.0
nopathgiven,78,78,0.0
nopathgiven,7,7,0.0
nopathgiven,94,94,0.0
nopathgiven,85,85,0.0
nopathgiven,48,48,0.0
nopathgiven,16,16,0.0
nopathgiven,85,85,0.0
nopathgiven,63,63,0.0
nopathgiven,59,59,0.0
nopathgiven,77,70,0.0
nopathgiven,62,62,0.0
nopathgiven,58,58,0.0
nopathgiven,92,54,0.0
nopathgiven,60,60,0.0
nopathgiven,9,9,0.0
nopathgiven,44,44,0.0
nopathgiven,49,23,0.0
nopathgiven,71,71,0.0
nopathgiven,18,10,0.0
nopathgiven,58,89,0.0
nopathgiven,40,31,0.0
nopathgiven,95,67,0.0
nopathgiven,56,56,0.0
nopathgiven,79,42,0.0
nopathgiven,83,70,0.0
nopathgiven,45,73,0.0
nopathgiven,19,43,0.0
nopathgiven,43,43,0.0
nopathgiven,86,86,0.0
nopathgiven,15,15,0.0
nopathgiven,24,24,0.0
nopathgiven,20,84,0.0
nopathgiven,42,42,0.0
nopathgiven,60,60,0.0
nopathgiven,48,48,0.0
nopathgiven,19,19,0.0
nopathgiven,30,93,0.0
nopathgiven,16,16,0.0
nopathgiven,30,30,0.0
nopathgiven,13,13,0.0
nopathgiven,3,21,0.0
nopathgiven,78,78,0.0
nopathgiven,68,68,0.0
nopathgiven,98,48,0.0
nopathgiven,96,56,0.0
nopathgiven,74,74,0.0
nopathgiven,42,42,0.0
nopathgiven,20,20,0.0
nopathgiven,14,14,0.0
nopathgiven,78,78,0.0
nopathgiven,62,62,0.0
nopathgiven,76,76,0.0
nopathgiven,38,42,0.0
nopathgiven,28,28,0.0
nopathgiven,74,74,0.0
nopathgiven,78,78,0.0
nopathgiven,28,28,0.0
nopathgiven,27,27,0.0
nopathgiven,51,51,0.0
nopathgiven,47,83,0.0
nopathgiven,48,48,0.0
nopathgiven,79,79,0.0
nopathgiven,67,67,0.0
nopathgiven,80,43,0.0
nopathgiven,90,90,0.0
nopathgiven,18,18,0.0
nopathgiven,25,40,0.0
nopathgiven,88,88,0.0
nopathgiven,15,15,0.0
nopathgiven,89,89,0.0
nopathgiven,0,0,0.0
nopathgiven,80,80,0.0
nopathgiven,44,95,0.0
nopathgiven,59,59,0.0
nopathgiven,73,67,0.0
nopathgiven,57,57,0.0
nopathgiven,64,64,0.0
nopathgiven,87,55,0.0
nopathgiven,72,72,0.0
nopathgiven,39,39,0.0
nopathgiven,1,1,0.0
nopathgiven,14,14,0.0
nopathgiven,10,10,0.0
nopathgiven,40,40,0.0
nopathgiven,66,66,0.0
nopathgiven,32,32,0.0
nopathgiven,98,11,0.0
nopathgiven,64,4,0.0
nopathgiven,54,54,0.0
nopathgiven,42,14,0.0
nopathgiven,15,15,0.0
nopathgiven,84,84,0.0
nopathgiven,7,7,0.0
nopathgiven,15,15,0.0
nopathgiven,70,70,0.0
nopathgiven,54,45,0.0
nopathgiven,28,28,0.0
nopathgiven,27,27,0.0
nopathgiven,36,36,0.0
nopathgiven,31,31,0.0
nopathgiven,80,80,0.0
nopathgiven,16,16,0.0
nopathgiven,59,59,0.0
nopathgiven,6,6,0.0
nopathgiven,19,19,0.0
nopathgiven,87,87,0.0
nopathgiven,15,15,0.0
nopathgiven,81,81,0.0
nopathgiven,25,25,0.0
nopathgiven,35,98,0.0
nopathgiven,2,2,0.0
nopathgiven,68,68,0.0
nopathgiven,47,47,0.0
nopathgiven,18,18,0.0
nopathgiven,65,66,0.0
nopathgiven,66,66,0.0
nopathgiven,49,17,0.0
nopathgiven,65,65,0.0
nopathgiven,81,90,0.0
nopathgiven,16,98,0.0
nopathgiven,45,45,0.0
nopathgiven,76,76,0.0
nopathgiven,95,95,0.0
nopathgiven,5,5,0.0
nopathgiven,89,89,0.0
nopathgiven,69,69,0.0
nopathgiven,57,57,0.0
nopathgiven,71,60,0.0
nopathgiven,95,95,0.0
nopathgiven,10,16,0.0
nopathgiven,7,7,0.0
nopathgiven,52,52,0.0
nopathgiven,6,6,0.0
nopathgiven,24,7,0.0
nopathgiven,67,67,0.0
nopathgiven,60,60,0.0
nopathgiven,32,67,0.0
nopathgiven,59,52,0.0
nopathgiven,35,2,0.0
nopathgiven,94,94,0.0
nopathgiven,25,25,0.0
nopathgiven,23,23,0.0
nopathgiven,58,58,0.0
nopathgiven,37,65,0.0
nopathgiven,65,38,0.0
nopathgiven,85,85,0.0
nopathgiven,48,48,0.0
nopathgiven,82,82,0.0
nopathgiven,21,21,0.0
nopathgiven,55,55,0.0
nopathgiven,69,69,0.0
nopathgiven,39,39,0.0
nopathgiven,12,12,0.0
nopathgiven,29,29,0.0
nopathgiven,5,5,0.0
nopathgiven,17,17,0.0
nopathgiven,87,87,0.0
nopathgiven,78,78,0.0
nopathgiven,70,70,0.0
nopathgiven,67,30,0.0
nopathgiven,87,87,0.0
nopathgiven,94,94,0.0
nopathgiven,75,75,0.0
nopathgiven,44,44,0.0
nopathgiven,73,73,0.0
nopathgiven,74,67,0.0
nopathgiven,53,62,0.0
nopathgiven,41,41,0.0
nopathgiven,1,1,0.0
nopathgiven,16,16,0.0
nopathgiven,85,85,0.0
nopathgiven,80,80,0.0
nopathgiven,79,29,0.0
nopathgiven,78,44,0.0
nopathgiven,48,69,0.0
nopathgiven,26,26,0.0
nopathgiven,98,46,0.0
nopathgiven,20,20,0.0
nopathgiven,7,7,0.0
nopathgiven,93,93,0.0
nopathgiven,63,63,0.0
nopathgiven,53,53,0.0
nopathgiven,76,40,0.0
nopathgiven,37,37,0.0
nopathgiven,33,33,0.0
nopathgiven,76,76,0.0
nopathgiven,48,48,0.0
nopathgiven,63,63,0.0
nopathgiven,84,84,0.0
nopathgiven,31,31,0.0
nopathgiven,54,54,0.0
nopathgiven,28,28,0.0
nopathgiven,32,72,0.0
nopathgiven,34,34,0.0
nopathgiven,47,47,0.0
nopathgiven,63,63,0.0
nopathgiven,54,54,0.0
nopathgiven,35,35,0.0
nopathgiven,93,93,0.0
nopathgiven,61,61,0.0
nopathgiven,34,2,0.0
nopathgiven,44,51,0.0
nopathgiven,7,7,0.0
nopathgiven,59,59,0.0
nopathgiven,68,68,0.0
nopathgiven,89,81,0.0
nopathgiven,13,81,0.0
nopathgiven,39,39,0.0
nopathgiven,13,13,0.0
nopathgiven,37,37,0.0
nopathgiven,35,35,0.0
nopathgiven,81,81,0.0
nopathgiven,33,51,0.0
nopathgiven,7,18,0.0
nopathgiven,4,4,0.0
nopathgiven,23,23,0.0
nopathgiven,3,93,0.0
nopathgiven,94,94,0.0
nopathgiven,10,77,0.0
nopathgiven,47,47,0.0
nopathgiven,51,51,0.0
nopathgiven,5,5,0.0
nopathgiven,9,90,0.0
nopathgiven,40,86,0.0
nopathgiven,48,48,0.0
nopathgiven,96,96,0.0
nopathgiven,23,23,0.0
nopathgiven,45,79,0.0
nopathgiven,13,13,0.0
nopathgiven,46,98,0.0
nopathgiven,71,71,0.0
nopathgiven,60,60,0.0
nopathgiven,62,62,0.0
nopathgiven,33,39,0.0
nopathgiven,68,68,0.0
nopathgiven,52,52,0.0
nopathgiven,14,14,0.0
nopathgiven,21,21,0.0
nopathgiven,15,15,0.0
nopathgiven,77,77,0.0
nopathgiven,94,94,0.0
nopathgiven,73,73,0.0
nopathgiven,70,70,0.0
nopathgiven,59,59,0.0
nopathgiven,55,55,0.0
nopathgiven,76,76,0.0
nopathgiven,72,72,0.0
nopathgiven,95,3,0.0
nopathgiven,44,18,0.0
nopathgiven,0,0,0.0
nopathgiven,99,99,0.0
nopathgiven,24,24,0.0
nopathgiven,56,56,0.0
nopathgiven,0,0,0.0
nopathgiven,83,82,0.0
nopathgiven,55,72,0.0
nopathgiven,37,37,0.0
nopathgiven,20,20,0.0
nopathgiven,54,54,0.0
nopathgiven,11,11,0.0
nopathgiven,9,9,0.0
nopathgiven,61,86,0.0
nopathgiven,65,65,0.0
nopathgiven,78,78,0.0
nopathgiven,22,22,0.0
nopathgiven,48,48,0.0
nopathgiven,1,1,0.0
nopathgiven,96,33,0.0
nopathgiven,77,77,0.0
nopathgiven,49,49,0.0
nopathgiven,89,89,0.0
nopathgiven,36,36,0.0
nopathgiven,42,42,0.0
nopathgiven,20,20,0.0
nopathgiven,21,2,0.0
nopathgiven,67,32,0.0
nopathgiven,22,87,0.0
nopathgiven,71,71,0.0
nopathgiven,36,36,0.0
nopathgiven,95,95,0.0
nopathgiven,27,27,0.0
nopathgiven,36,36,0.0
nopathgiven,54,54,0.0
nopathgiven,14,92,0.0
nopathgiven,88,88,0.0
nopathgiven,6,6,0.0
nopathgiven,34,31,0.0
nopathgiven,54,54,0.0
nopathgiven,32,32,0.0
nopathgiven,58,58,0.0
nopathgiven,28,10,0.0
nopathgiven,64,64,0.0
nopathgiven,72,93,0.0
nopathgiven,3,3,0.0
nopathgiven,27,55,0.0
nopathgiven,71,49,0.0
nopathgiven,56,56,0.0
nopathgiven,33,33,0.0
nopathgiven,99,99,0.0
nopathgiven,62,62,0.0
nopathgiven,34,34,0.0
nopathgiven,53,53,0.0
nopathgiven,17,17,0.0
nopathgiven,93,93,0.0
nopathgiven,66,66,0.0
nopathgiven,0,0,0.0
nopathgiven,58,58,0.0
nopathgiven,4,4,0.0
nopathgiven,37,37,0.0
nopathgiven,1,1,0.0
nopathgiven,58,58,0.0
nopathgiven,66,66,0.0
nopathgiven,13,58,0.0
nopathgiven,42,88,0.0
nopathgiven,25,39,0.0
nopathgiven,40,40,0.0
nopathgiven,82,82,0.0
nopathgiven,68,68,0.0
nopathgiven,4,4,0.0
nopathgiven,55,55,0.0
nopathgiven,50,65,0.0
nopathgiven,72,72,0.0
nopathgiven,13,13,0.0
nopathgiven,17,17,0.0
nopathgiven,30,30,0.0
nopathgiven,72,67,0.0
nopathgiven,50,50,0.0
nopathgiven,1,1,0.0
nopathgiven,56,59,0.0
nopathgiven,73,73,0.0
nopathgiven,58,58,0.0
nopathgiven,90,90,0.0
nopathgiven,56,56,0.0
nopathgiven,44,44,0.0
nopathgiven,16,16,0.0
nopathgiven,32,32,0.0
nopathgiven,15,15,0.0
nopathgiven,90,90,0.0
nopathgiven,78,99,0.0
nopathgiven,79,56,0.0
nopathgiven,40,40,0.0
nopathgiven,63,63,0.0
nopathgiven,22,22,0.0
nopathgiven,35,2,0.0
nopathgiven,14,14,0.0
nopathgiven,72,72,0.0
nopathgiven,76,76,0.0
nopathgiven,30,73,0.0
nopathgiven,11,2,0.0
nopathgiven,79,79,0.0
nopathgiven,5,5,0.0
nopathgiven,39,39,0.0
nopathgiven,12,12,0.0
nopathgiven,43,43,0.0
nopathgiven,91,91,0.0
nopathgiven,97,97,0.0
nopathgiven,80,80,0.0
nopathgiven,65,65,0.0
nopathgiven,62,62,0.0
nopathgiven,33,33,0.0
nopathgiven,14,86,0.0
nopathgiven,66,66,0.0
nopathgiven,24,24,0.0
nopathgiven,62,62,0.0
nopathgiven,49,49,0.0
nopathgiven,30,30,0.0
nopathgiven,24,24,0.0
nopathgiven,73,73,0.0
nopathgiven,31,31,0.0
nopathgiven,55,55,0.0
nopathgiven,59,59,0.0
nopathgiven,46,46,0.0
nopathgiven,46,11,0.0
nopathgiven,20,20,0.0
nopathgiven,83,83,0.0
nopathgiven,80,80,0.0
nopathgiven,38,38,0.0
nopathgiven,30,30,0.0
nopathgiven,93,93,0.0
nopathgiven,30,65,0.0
nopathgiven,41,41,0.0
nopathgiven,0,0,0.0
nopathgiven,11,35,0.0
nopathgiven,54,54,0.0
nopathgiven,9,9,0.0
nopathgiven,16,16,0.0
nopathgiven,40,87,0.0
nopathgiven,81,81,0.0
nopathgiven,12,12,0.0
nopathgiven,49,49,0.0
nopathgiven,60,60,0.0
nopathgiven,81,81,0.0
nopathgiven,90,89,0.0
nopathgiven,21,42,0.0
nopathgiven,51,51,0.0
nopathgiven,36,36,0.0
nopathgiven,96,59,0.0
nopathgiven,54,92,0.0
nopathgiven,7,7,0.0
nopathgiven,94,94,0.0
nopathgiven,80,80,0.0
nopathgiven,56,56,0.0
nopathgiven,37,37,0.0
nopathgiven,74,63,0.0
nopathgiven,75,74,0.0
nopathgiven,31,46,0.0
nopathgiven,34,34,0.0
nopathgiven,88,88,0.0
nopathgiven,58,85,0.0
nopathgiven,91,24,0.0
nopathgiven,16,28,0.0
nopathgiven,56,56,0.0
nopathgiven,57,51,0.0
nopathgiven,41,41,0.0
nopathgiven,62,62,0.0
nopathgiven,7,7,0.0
nopathgiven,6,6,0.0
nopathgiven,38,38,0.0
nopathgiven,26,26,0.0
nopathgiven,22,22,0.0
nopathgiven,47,52,0.0
nopathgiven,32,32,0.0
nopathgiven,70,70,0.0
nopathgiven,28,28,0.0
nopathgiven,96,96,0.0
nopathgiven,67,44,0.0
nopathgiven,15,57,0.0
nopathgiven,13,13,0.0
nopathgiven,47,47,0.0
nopathgiven,8,8,0.0
nopathgiven,30,73,0.0
nopathgiven,17,17,0.0
nopathgiven,14,14,0.0
nopathgiven,18,18,0.0
nopathgiven,91,91,0.0
nopathgiven,82,82,0.0
nopathgiven,15,19,0.0
nopathgiven,57,57,0.0
nopathgiven,71,71,0.0
nopathgiven,16,16,0.0
nopathgiven,19,54,0.0
nopathgiven,79,7,0.0
nopathgiven,52,52,0.0
nopathgiven,29,26,0.0
nopathgiven,50,50,0.0
nopathgiven,86,81,0.0
nopathgiven,51,74,0.0
nopathgiven,74,50,0.0
nopathgiven,74,74,0.0
nopathgiven,71,71,0.0
nopathgiven,85,85,0.0
nopathgiven,8,8,0.0
nopathgiven,31,31,0.0
nopathgiven,28,28,0.0
nopathgiven,17,17,0.0
nopathgiven,26,26,0.0
nopathgiven,40,10,0.0
nopathgiven,93,93,0.0
nopathgiven,16,16,0.0
nopathgiven,0,0,0.0
nopathgiven,37,37,0.0
nopathgiven,26,26,0.0
nopathgiven,71,71,0.0
nopathgiven,34,34,0.0
nopathgiven,50,50,0.0
nopathgiven,99,99,0.0
nopathgiven,27,44,0.0
nopathgiven,58,58,0.0
nopathgiven,9,16,0.0
nopathgiven,8,8,0.0
nopathgiven,1,34,0.0
nopathgiven,11,35,0.0
nopathgiven,94,86,0.0
nopathgiven,41,41,0.0
nopathgiven,0,0,0.0
nopathgiven,75,19,0.0
nopathgiven,44,44,0.0
nopathgiven,46,46,0.0
nopathgiven,6,6,0.0
nopathgiven,42,42,0.0
nopathgiven,70,62,0.0
nopathgiven,73,73,0.0
nopathgiven,31,31,0.0
nopathgiven,73,73,0.0
nopathgiven,62,62,0.0
nopathgiven,97,97,0.0
nopathgiven,97,97,0.0
nopathgiven,0,0,0.0
nopathgiven,57,57,0.0
nopathgiven,19,19,0.0
nopathgiven,46,46,0.0
nopathgiven,53,53,0.0
nopathgiven,69,69,0.0
nopathgiven,47,47,0.0
nopathgiven,13,13,0.0
nopathgiven,25,84,0.0
nopathgiven,67,67,0.0
nopathgiven,43,43,0.0
nopathgiven,80,80,0.0
nopathgiven,52,59,0.0
nopathgiven,20,20,0.0
nopathgiven,76,76,0.0
nopathgiven,65,65,0.0
nopathgiven,79,79,0.0
nopathgiven,61,99,0.0
nopathgiven,62,62,0.0
nopathgiven,58,58,0.0
nopathgiven,21,55,0.0
nopathgiven,26,26,0.0
nopathgiven,1,1,0.0
nopathgiven,46,46,0.0
nopathgiven,81,90,0.0
nopathgiven,66,66,0.0
nopathgiven,69,69,0.0
nopathgiven,39,39,0.0
nopathgiven,60,71,0.0
nopathgiven,88,88,0.0
nopathgiven,6,6,0.0
nopathgiven,51,51,0.0
nopathgiven,15,34,0.0
nopathgiven,31,31,0.0
nopathgiven,44,80,0.0
nopathgiven,67,67,0.0
nopathgiven,44,78,0.0
nopathgiven,40,84,0.0
nopathgiven,23,23,0.0
nopathgiven,23,23,0.0
nopathgiven,68,68,0.0
nopathgiven,55,74,0.0
nopathgiven,29,78,0.0
nopathgiven,78,78,0.0
nopathgiven,86,86,0.0
nopathgiven,14,1,0.0
nopathgiven,10,61,0.0
nopathgiven,3,2,0.0
nopathgiven,67,72,0.0
nopathgiven,93,32,0.0
nopathgiven,64,64,0.0
nopathgiven,43,43,0.0
nopathgiven,60,60,0.0
nopathgiven,44,27,0.0
nopathgiven,62,62,0.0
nopathgiven,91,91,0.0
nopathgiven,90,81,0.0
nopathgiven,2,64,0.0
nopathgiven,45,35,0.0
nopathgiven,51,32,0.0
nopathgiven,91,91,0.0
nopathgiven,85,85,0.0
nopathgiven,70,70,0.0
nopathgiven,16,28,0.0
nopathgiven,59,59,0.0
nopathgiven,22,22,0.0
nopathgiven,43,43,0.0
nopathgiven,35,35,0.0
nopathgiven,9,9,0.0
nopathgiven,50,74,0.0
nopathgiven,84,84,0.0
nopathgiven,72,72,0.0
nopathgiven,81,81,0.0
nopathgiven,95,95,0.0
nopathgiven,5,16,0.0
nopathgiven,16,25,0.0
nopathgiven,12,12,0.0
nopathgiven,24,24,0.0
nopathgiven,61,61,0.0
nopathgiven,50,50,0.0
nopathgiven,9,9,0.0
nopathgiven,8,8,0.0
nopathgiven,20,20,0.0
nopathgiven,11,11,0.0
nopathgiven,49,49,0.0
nopathgiven,0,0,0.0
nopathgiven,72,55,0.0
nopathgiven,31,31,0.0
nopathgiven,18,18,0.0
nopathgiven,35,35,0.0
nopathgiven,23,23,0.0
nopathgiven,47,47,0.0
nopathgiven,52,47,0.0
nopathgiven,30,30,0.0
nopathgiven,88,88,0.0
nopathgiven,46,32,0.0
nopathgiven,40,40,0.0
nopathgiven,97,97,0.0
nopathgiven,17,17,0.0
nopathgiven,81,81,0.0
nopathgiven,76,76,0.0
nopathgiven,62,62,0.0
nopathgiven,39,39,0.0
nopathgiven,73,72,0.0
nopathgiven,30,95,0.0
nopathgiven,9,9,0.0
nopathgiven,30,30,0.0
nopathgiven,20,86,0.0
nopathgiven,46,98,0.0
nopathgiven,48,48,0.0
nopathgiven,2,11,0.0
nopathgiven,88,88,0.0
nopathgiven,9,9,0.0
nopathgiven,88,88,0.0
nopathgiven,21,21,0.0
nopathgiven,36,36,0.0
nopathgiven,72,55,0.0
nopathgiven,82,82,0.0
nopathgiven,40,40,0.0
nopathgiven,47,47,0.0
nopathgiven,28,10,0.0
nopathgiven,65,61,0.0
nopathgiven,83,92,0.0
nopathgiven,93,93,0.0
nopathgiven,15,15,0.0
nopathgiven,54,54,0.0
nopathgiven,42,88,0.0
nopathgiven,33,33,0.0
nopathgiven,98,35,0.0
nopathgiven,39,39,0.0
nopathgiven,70,70,0.0
nopathgiven,15,15,0.0
nopathgiven,36,36,0.0
nopathgiven,94,94,0.0
nopathgiven,70,70,0.0
nopathgiven,59,96,0.0
nopathgiven,70,70,0.0
nopathgiven,92,92,0.0
nopathgiven,9,16,0.0
nopathgiven,42,3,0.0
nopathgiven,62,86,0.0
nopathgiven,33,71,0.0
nopathgiven,42,42,0.0
nopathgiven,99,99,0.0
nopathgiven,16,16,0.0
nopathgiven,21,46,0.0
nopathgiven,28,28,0.0
nopathgiven,98,98,0.0
nopathgiven,88,42,0.0
nopathgiven,37,17,0.0
nopathgiven,89,89,0.0
nopathgiven,14,14,0.0
nopathgiven,57,57,0.0
nopathgiven,81,81,0.0
nopathgiven,80,74,0.0
nopathgiven,12,4,0.0
nopathgiven,10,10,0.0
nopathgiven,12,81,0.0
nopathgiven,40,40,0.0
nopathgiven,49,49,0.0
nopathgiven,29,29,0.0
nopathgiven,5,87,0.0
nopathgiven,58,58,0.0
nopathgiven,36,36,0.0
nopathgiven,65,65,0.0
nopathgiven,83,83,0.0
nopathgiven,10,10,0.0
nopathgiven,42,34,0.0
nopathgiven,12,12,0.0
nopathgiven,25,5,0.0
nopathgiven,17,17,0.0
nopathgiven,29,29,0.0
nopathgiven,80,80,0.0
nopathgiven,80,80,0.0
nopathgiven,24,6,0.0
nopathgiven,14,65,0.0
nopathgiven,9,9,0.0
nopathgiven,55,55,0.0
nopathgiven,38,38,0.0
nopathgiven,50,88,0.0
nopathgiven,28,28,0.0
nopathgiven,43,43,0.0
nopathgiven,99,57,0.0
nopathgiven,50,50,0.0
nopathgiven,99,99,0.0
nopathgiven,20,20,0.0
nopathgiven,0,0,0.0
nopathgiven,32,32,0.0
nopathgiven,90,90,0.0
nopathgiven,70,70,0.0
nopathgiven,51,14,0.0
nopathgiven,31,31,0.0
nopathgiven,97,88,0.0
nopathgiven,56,56,0.0
nopathgiven,23,23,0.0
nopathgiven,71,71,0.0
nopathgiven,77,4,0.0
nopathgiven,94,11,0.0
nopathgiven,4,4,0.0
nopathgiven,39,39,0.0
nopathgiven,66,66,0.0
